Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,090",Willy Wonka & the Chocolate Factory 2016 Re-release,"$526,954","$526,633",99.9%,$321,<0.1%
"1,091",Only Yesterday 2016 Re-release,"$525,958","$453,243",86.2%,"$72,715",13.8%
"1,092",The Death Note,"$523,354",-,-,"$523,354",100%
"1,093",Momento Mori,"$522,976",-,-,"$522,976",100%
"1,094",Dvojníci,"$514,331",-,-,"$514,331",100%
"1,095",Big Bang Made the Movie,"$514,154",-,-,"$514,154",100%
"1,096",The Journey of Allen Strange: Battle,"$514,112",-,-,"$514,112",100%
"1,097",Unsullied,"$510,957","$510,957",100%,-,-
"1,098",Brother,"$508,647",-,-,"$508,647",100%
"1,099",The Dirty Dutch,"$506,588",-,-,"$506,588",100%
"1,100",Spin Out,"$505,822",-,-,"$505,822",100%
"1,101",Huang cun xiong jian,"$505,203",-,-,"$505,203",100%
"1,102",Ardaas,"$504,002",-,-,"$504,002",100%
"1,103",Loc Phat,"$502,785",-,-,"$502,785",100%
"1,104",One Kiss,"$502,615",-,-,"$502,615",100%
"1,105",Verrückt nach Fixi,"$499,877",-,-,"$499,877",100%
"1,106",Our Lovers,"$498,011",-,-,"$498,011",100%
"1,107",Golden Doll,"$495,742",-,-,"$495,742",100%
"1,108",The History of Love,"$492,272",-,-,"$492,272",100%
"1,109",The Queen of Spades,"$491,952",-,-,"$491,952",100%
"1,110",France,"$491,710",-,-,"$491,710",100%
"1,111",How to Shake Off a Bride,"$490,138",-,-,"$490,138",100%
"1,112",Let's Eat!,"$489,846",-,-,"$489,846",100%
"1,113",Supervention 2,"$489,573",-,-,"$489,573",100%
"1,114",Entre Idas e Vindas,"$485,619",-,-,"$485,619",100%
"1,115",Crosscurrent,"$484,727",-,-,"$484,727",100%
"1,116",Awasarn Lok Suay,"$483,925",-,-,"$483,925",100%
"1,117",The Good Plumber,"$483,687",-,-,"$483,687",100%
"1,118",Our Little Sister 2016 Re-release,"$483,559","$467,555",96.7%,"$16,004",3.3%
"1,119",Little Grey Fergie Full Throttle!,"$483,445",-,-,"$483,445",100%
"1,120",Manzel na hodinu,"$482,099",-,-,"$482,099",100%
"1,121",Pat & Mat,"$480,418",-,-,"$480,418",100%
"1,122",Louise by the Shore,"$478,003",-,-,"$478,003",100%
"1,123",Mobile Suit Gundam: The Origin III - Dawn of Rebellion,"$477,689",-,-,"$477,689",100%
"1,124",Gahim Fel Hend,"$476,534",-,-,"$476,534",100%
"1,125",The Dark Side of the Moon,"$474,926",-,-,"$474,926",100%
"1,126",Uma Loucura de Mulher,"$470,903",-,-,"$470,903",100%
"1,127",Vicky,"$469,332",-,-,"$469,332",100%
"1,128",Detour,"$467,670",-,-,"$467,670",100%
"1,129",Sen Sag Ben Selamet,"$464,824",-,-,"$464,824",100%
"1,130",I Love You Two,"$464,505",-,-,"$464,505",100%
"1,131",Pooh - L'Ultimo Concerto,"$463,660",-,-,"$463,660",100%
"1,132","O, ne! O, taip!","$462,293",-,-,"$462,293",100%
"1,133",Ghost,"$459,179",-,-,"$459,179",100%
"1,134",Saat Uchakkey,"$458,010",-,-,"$458,010",100%
"1,135",Staying Vertical,"$456,271","$12,158",2.7%,"$444,113",97.3%
"1,136",Pohádky pro Emu,"$454,580",-,-,"$454,580",100%
"1,137",Alamet-i Kiyamet: Tarikat,"$454,374",-,-,"$454,374",100%
"1,138",Løvekvinnen,"$453,276",-,-,"$453,276",100%
"1,139",La coppia dei campioni,"$452,078",-,-,"$452,078",100%
"1,140",A Dream Ring,"$449,039",-,-,"$449,039",100%
"1,141",Diep Vu Chan Dai,"$444,923",-,-,"$444,923",100%
"1,142",The Summer of All My Parents,"$444,064",-,-,"$444,064",100%
"1,143",11-12-13 Rak Kan Ja Tai,"$441,349",-,-,"$441,349",100%
"1,144",Der kleine Medicus - Geheimnisvolle Mission im Körper 2016 Re-release,"$438,691",-,-,"$438,691",100%
"1,145",Sotsugyo M ore-tachi no kanibaru,"$437,086",-,-,"$437,086",100%
"1,146",Bambukat,"$432,288",-,-,"$432,288",100%
"1,147",Pyromaniac,"$431,768",-,-,"$431,768",100%
"1,148",Eput,"$431,671",-,-,"$431,671",100%
"1,149",Pen Fairy Impac Disc Fairy,"$428,688",-,-,"$428,688",100%
"1,150",The Origin of Violence,"$427,073",-,-,"$427,073",100%
"1,151",Le correspondant,"$427,051",-,-,"$427,051",100%
"1,152",Blackway,"$426,491","$27,079",6.3%,"$399,412",93.7%
"1,153",Happy Bhaag Jayegi,"$426,345","$351,840",82.5%,"$74,505",17.5%
"1,154",Bungaeman,"$426,191",-,-,"$426,191",100%
"1,155",The Spooks,"$425,292",-,-,"$425,292",100%
"1,156",Tour de France,"$425,144",-,-,"$425,144",100%
"1,157",Ambarsariya,"$424,961",-,-,"$424,961",100%
"1,158",Viva,"$423,976","$178,008",42%,"$245,968",58%
"1,159",Mad Max: Fury Road 2016 Re-release,"$421,986","$421,986",100%,-,-
"1,160",On Air: Storia di un Successo,"$421,624",-,-,"$421,624",100%
"1,161",The Bounce Back,"$421,404","$321,910",76.4%,"$99,494",23.6%
"1,162",Voiceless,"$419,952","$419,952",100%,-,-
"1,163",Masha e orso: Nuovi amici,"$419,205",-,-,"$419,205",100%
"1,164",Heaven in the Dark,"$416,649",-,-,"$416,649",100%
"1,165",Sand Storm,"$414,698","$86,800",20.9%,"$327,898",79.1%
"1,166",The Teacher's Diary 2016 Re-release,"$411,301",-,-,"$411,301",100%
"1,167",Randy Cunningham: 9th Grade Ninja: Bash Johnson: 11th Grade Ninja,"$408,375",-,-,"$408,375",100%
"1,168",Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow! 2016 Re-release,"$408,350",-,-,"$408,350",100%
"1,169",Hedi,"$406,960",-,-,"$406,960",100%
"1,170",The Mine,"$400,538",-,-,"$400,538",100%
"1,171",Ashan Khargeen,"$399,981",-,-,"$399,981",100%
"1,172",Before Sunrise 2016 Re-release,"$399,543",-,-,"$399,543",100%
"1,173",Martyrs,"$397,072",-,-,"$397,072",100%
"1,174",Guernica,"$396,764",-,-,"$396,764",100%
"1,175",Thomas & Friends: The Great Race,"$393,396",-,-,"$393,396",100%
"1,176",Incidencias,"$393,060",-,-,"$393,060",100%
"1,177",Te3n,"$391,957","$331,507",84.6%,"$60,450",15.4%
"1,178",Wang Mao,"$391,730",-,-,"$391,730",100%
"1,179",Derailed,"$390,756",-,-,"$390,756",100%
"1,180",Stavka na lyubov,"$387,143",-,-,"$387,143",100%
"1,181",Grand Hotel,"$386,997",-,-,"$386,997",100%
"1,182",Special Female Force,"$386,261",-,-,"$386,261",100%
"1,183",The Mermaid Princess,"$382,326",-,-,"$382,326",100%
"1,184",30 Years Ago,"$379,702",-,-,"$379,702",100%
"1,185",Paris-Willouby,"$377,507",-,-,"$377,507",100%
"1,186",Chronic,"$374,704","$9,033",2.4%,"$365,671",97.6%
"1,187",Plastic Surgeon · Hunted Face,"$372,581",-,-,"$372,581",100%
"1,188",Army of One,"$372,194",-,-,"$372,194",100%
"1,189",Take Me Home,"$371,379",-,-,"$371,379",100%
"1,190",Bai Xue Gong Zhu Zhi Ai Ren Li Liang 2016 Re-release,"$369,381",-,-,"$369,381",100%
"1,191",Code Geass: Akito the Exiled Final - To Beloved Ones,"$369,062",-,-,"$369,062",100%
"1,192",Buppah Arigato,"$366,559",-,-,"$366,559",100%
"1,193",Laal Rang,"$366,408",-,-,"$366,408",100%
"1,194",Little Wing,"$365,680",-,-,"$365,680",100%
"1,195",Eat That Question,"$365,540","$355,074",97.1%,"$10,466",2.9%
"1,196",Persona 3 the Movie: #4 Winter of Rebirth,"$361,950",-,-,"$361,950",100%
"1,197",Letters to God 2016 Re-release,"$360,653",-,-,"$360,653",100%
"1,198",Miss Kiet's Children,"$360,197",-,-,"$360,197",100%
"1,199",Udta Punjab,"$359,891",-,-,"$359,891",100%
"1,200",Souvenir,"$359,798","$11,411",3.2%,"$348,387",96.8%
"1,201",Bears and Lola 2016 Re-release,"$357,712",-,-,"$357,712",100%
"1,202",Dark Inclusion,"$355,280",-,-,"$355,280",100%
"1,203",The Invitation,"$354,835","$231,737",65.3%,"$123,098",34.7%
"1,204",Kaashmora,"$354,631","$327,959",92.5%,"$26,672",7.5%
"1,205",The Gigolo 2,"$353,914",-,-,"$353,914",100%
"1,206",This Beautiful Fantastic,"$353,808",-,-,"$353,808",100%
"1,207",Five Besties: Divorce Busting,"$353,535",-,-,"$353,535",100%
"1,208",Four Warriors,"$352,657",-,-,"$352,657",100%
"1,209",The Octonauts 2016 Re-release,"$351,501",-,-,"$351,501",100%
"1,210",Pinocchio 2016 Re-release,"$351,035",-,-,"$351,035",100%
"1,211",Vendeur,"$350,965",-,-,"$350,965",100%
"1,212",Sinbad: Pirates of the Seven Storms,"$350,735",-,-,"$350,735",100%
"1,213",Tommaso,"$350,367",-,-,"$350,367",100%
"1,214",Howards End 2016 Re-release,"$349,993","$160,282",45.8%,"$189,711",54.2%
"1,215",Satanic,"$349,183",$252,<0.1%,"$348,931",99.9%
"1,216",Escape Route,"$345,604",-,-,"$345,604",100%
"1,217",Geuk-jang-pan Peu-raeng-ki-wa Chin-gu-deul: Saeng-myeong-ui Na-mu,"$344,116",-,-,"$344,116",100%
"1,218",12 Chairs,"$343,078",-,-,"$343,078",100%
"1,219",The Idol,"$343,059",-,-,"$343,059",100%
"1,220","Life, Animated","$342,664","$255,388",74.5%,"$87,276",25.5%
"1,221",Feather,"$341,602",-,-,"$341,602",100%
"1,222",Escape from Planet Earth 2016 Re-release,"$341,546",-,-,"$341,546",100%
"1,223",The Noonday Witch,"$341,202",-,-,"$341,202",100%
"1,224",Cave,"$340,858",-,-,"$340,858",100%
"1,225",La vita possibile,"$340,171",-,-,"$340,171",100%
"1,226",Kelinka Sabina 2,"$338,873",-,-,"$338,873",100%
"1,227",The Journey Home 2016 Re-release,"$338,690",-,-,"$338,690",100%
"1,228",Red Cheongsam,"$338,127",-,-,"$338,127",100%
"1,229",Voyage of Time: The IMAX Experience,"$337,038","$55,409",16.4%,"$281,629",83.6%
"1,230",24,"$336,771",-,-,"$336,771",100%
"1,231",The Devil's Scarab,"$335,164",-,-,"$335,164",100%
"1,232",HAIKYU!! The Winner and the Loser,"$333,148",-,-,"$333,148",100%
"1,233",Scary Notes,"$331,519",-,-,"$331,519",100%
"1,234",Money and Love,"$329,555",-,-,"$329,555",100%
"1,235",Zun Yi Conference,"$329,103",-,-,"$329,103",100%
"1,236",Rumbos,"$327,747",-,-,"$327,747",100%
"1,237",Obedience,"$325,632",-,-,"$325,632",100%
"1,238",Za niebieskimi drzwiami,"$322,593",-,-,"$322,593",100%
"1,239",Insomnia Lover,"$322,075",-,-,"$322,075",100%
"1,240",Nocturama,"$321,768","$30,157",9.4%,"$291,611",90.6%
"1,241",The Trust,"$321,650",-,-,"$321,650",100%
"1,242",Paraíso perdido,"$321,528",-,-,"$321,528",100%
"1,243",Around the World with Peppa,"$318,674",-,-,"$318,674",100%
"1,244",Elastic,"$318,547",-,-,"$318,547",100%
"1,245",Baskin,"$318,155",-,-,"$318,155",100%
"1,246",The Student,"$318,123","$1,126",0.4%,"$316,997",99.6%
"1,247",AmeriGeddon,"$316,554","$316,554",100%,-,-
"1,248",Chiaohu and the Mother Tree,"$314,667",-,-,"$314,667",100%
"1,249",Christine,"$313,465","$298,525",95.2%,"$14,940",4.8%
"1,250",Black Sea 2016 Re-release,"$312,686",-,-,"$312,686",100%
"1,251",Yeu La Phai Xai Chieu,"$311,481",-,-,"$311,481",100%
"1,252",Südafrika: Der Kinofilm,"$311,092",-,-,"$311,092",100%
"1,253",Indivisible,"$310,797",-,-,"$310,797",100%
"1,254",Kobiety bez wstydu,"$310,297",-,-,"$310,297",100%
"1,255",Masterpiece Mystery: Dalgliesh: Cover Her Face 2,"$308,903",-,-,"$308,903",100%
"1,256","The First, the Last","$308,276",-,-,"$308,276",100%
"1,257","Robbi, Tobbi und das Fliewatüüt","$306,688",-,-,"$306,688",100%
"1,258",Mrs Right Guy,"$306,636",-,-,"$306,636",100%
"1,259",Under the Sun,"$305,993","$105,036",34.3%,"$200,957",65.7%
"1,260",Çok Uzak Fazla Yakin,"$305,969",-,-,"$305,969",100%
"1,261",Nessun Dorma,"$303,338",-,-,"$303,338",100%
"1,262",PAW Patrol,"$303,032",-,-,"$303,032",100%
"1,263",Octonauts Season 4: GUP-S,"$300,520",-,-,"$300,520",100%
"1,264",Life Risking Romance,"$298,900",-,-,"$298,900",100%
"1,265",Ankara Yazi Veda Mektubu,"$298,646",-,-,"$298,646",100%
"1,266",Gekijouban Selector Destructed WIXOSS,"$297,796",-,-,"$297,796",100%
"1,267",The Queen of Crime,"$297,209",-,-,"$297,209",100%
"1,268",Azazil 2: Büyü,"$296,880",-,-,"$296,880",100%
"1,269",Kaptaan,"$296,715","$203,790",68.7%,"$92,925",31.3%
"1,270",1 Kezban 1 Mahmut: Adana Yollarinda,"$295,684",-,-,"$295,684",100%
"1,271",The Tenth Man,"$295,129","$63,564",21.5%,"$231,565",78.5%
"1,272",Ám Anh,"$294,953",-,-,"$294,953",100%
"1,273",New Initial D the Movie: Legend 3 - Dream,"$293,276",-,-,"$293,276",100%
"1,274",Golosa bolshoy strany,"$292,208",-,-,"$292,208",100%
"1,275",Patriotai,"$290,907",-,-,"$290,907",100%
"1,276",Super Kindergarten,"$290,308",-,-,"$290,308",100%
"1,277",Jimmy Vestvood: Amerikan Hero,"$290,080","$230,069",79.3%,"$60,011",20.7%
"1,278",Soul House,"$289,564",-,-,"$289,564",100%
"1,279",Another Woman,"$288,422",-,-,"$288,422",100%
"1,280",The Kid from the Big Apple,"$287,895",-,-,"$287,895",100%
"1,281",Kickboxer: Vengeance,"$287,779",-,-,"$287,779",100%
"1,282",Adam misin!,"$287,328",-,-,"$287,328",100%
"1,283",The Fury,"$286,005",-,-,"$286,005",100%
"1,284",Imperium,"$282,817",-,-,"$282,817",100%
"1,285",Azem 3: Cin Tohumu,"$282,496",-,-,"$282,496",100%
"1,286",Tumbledown,"$282,083","$135,026",47.9%,"$147,057",52.1%
"1,287",Ho Mann Jahaan,"$281,926","$208,611",74%,"$73,315",26%
"1,288",Bosch: The Garden of Dreams,"$280,468",-,-,"$280,468",100%
"1,289",Final Recipe,"$280,437",-,-,"$280,437",100%
"1,290",Angry Indian Goddesses,"$279,979",-,-,"$279,979",100%
"1,291",Havenhurst,"$279,372",-,-,"$279,372",100%
"1,292",Cinni: Uyanis,"$279,308",-,-,"$279,308",100%
"1,293",Sky Ladder: The Art of Cai Guo-Qiang,"$277,761",-,-,"$277,761",100%
"1,294",With Trabants to the Last Breath,"$275,920",-,-,"$275,920",100%
"1,295",Ranmaru: Kamino shita wo motsu otoko,"$273,798",-,-,"$273,798",100%
"1,296",The Tip of the Iceberg,"$272,262",-,-,"$272,262",100%
"1,297",A Wolf at the Door 2016 Re-release,"$270,981",-,-,"$270,981",100%
"1,298",Baiyun Bridge,"$270,827",-,-,"$270,827",100%
"1,299",Riphagen,"$270,181",-,-,"$270,181",100%
"1,300",Exposed,"$269,915",-,-,"$269,915",100%
"1,301",O Último Virgem,"$268,979",-,-,"$268,979",100%
"1,302",The Carer,"$267,995","$6,208",2.3%,"$261,787",97.7%
"1,303",Devil's Bride,"$267,931",-,-,"$267,931",100%
"1,304",The Devil's Dolls,"$267,190",-,-,"$267,190",100%
"1,305",Layla M.,"$266,010",-,-,"$266,010",100%
"1,306",Room 704,"$265,515",-,-,"$265,515",100%
"1,307",The Rolling Stones: Havana Moon,"$262,619",-,-,"$262,619",100%
"1,308",Minimalism: A Documentary About the Important Things,"$261,865","$261,865",100%,-,-
"1,309",Sardaarji 2,"$261,306",-,-,"$261,306",100%
"1,310",Superplokhie,"$259,691",-,-,"$259,691",100%
"1,311",The Unspoken,"$258,760",-,-,"$258,760",100%
"1,312",Girls' Generation,"$257,650",-,-,"$257,650",100%
"1,313",Golden Years,"$257,095",-,-,"$257,095",100%
"1,314",Elanne Starlight,"$256,440",-,-,"$256,440",100%
"1,315",Pali Road,"$256,229",-,-,"$256,229",100%
"1,316",Pomnyu - ne pomnyu!,"$255,566",-,-,"$255,566",100%
"1,317",Snow White and the Three Little Pigs,"$255,261",-,-,"$255,261",100%
"1,318",Chasing,"$254,421",-,-,"$254,421",100%
"1,319",'n Pawpaw Vir My Darling,"$251,389",-,-,"$251,389",100%
"1,320",Born to Win,"$250,847",-,-,"$250,847",100%
"1,321",El futuro ya no es lo que era,"$250,327",-,-,"$250,327",100%
"1,322",These Days,"$248,337",-,-,"$248,337",100%
"1,323",Azem 4: Alacakaranlik,"$247,988",-,-,"$247,988",100%
"1,324",The Chosen,"$247,979",-,-,"$247,979",100%
"1,325",Wild Oats,"$247,949","$40,598",16.4%,"$207,351",83.6%
"1,326",Rosemari,"$247,269",-,-,"$247,269",100%
"1,327",Sieranevada,"$247,196",-,-,"$247,196",100%
"1,328",Walk with Me,"$246,799",-,-,"$246,799",100%
"1,329",The Love Witch,"$246,218","$228,894",93%,"$17,324",7%
"1,330",The Childhood of a Leader,"$245,546",-,-,"$245,546",100%
"1,331",Canim kardesim benim,"$245,293",-,-,"$245,293",100%
"1,332",Sailor Suit and Machine Gun: Graduation,"$243,965",-,-,"$243,965",100%
"1,333",Noem My Skollie: Call Me Thief,"$243,897",-,-,"$243,897",100%
"1,334",The World of Us,"$243,825",-,-,"$243,825",100%
"1,335",Term Life,"$243,793","$21,256",8.7%,"$222,537",91.3%
"1,336",Mahalai Tiang Kuen,"$243,344",-,-,"$243,344",100%
"1,337",Shivaay,"$241,862",-,-,"$241,862",100%
"1,338",The Days That Confused,"$240,647",-,-,"$240,647",100%
"1,339",Peterburg. Tolko po lyubvi,"$239,812",-,-,"$239,812",100%
"1,340",Ammar 2: Cin Istilasi,"$238,902",-,-,"$238,902",100%
"1,341",Barcelona: A Love Untold,"$238,540",-,-,"$238,540",100%
"1,342",Intruders,"$236,192",-,-,"$236,192",100%
"1,343",Journey to Greenland,"$235,055",-,-,"$235,055",100%
"1,344",Jonathan,"$234,052",-,-,"$234,052",100%
"1,345",My Father Jack,"$232,616",-,-,"$232,616",100%
"1,346",Trainee Day,"$232,289",-,-,"$232,289",100%
"1,347","Dis Koue Kos, Skat","$232,183",-,-,"$232,183",100%
"1,348",Prey,"$231,548",-,-,"$231,548",100%
"1,349",The Family Running Forward,"$230,475",-,-,"$230,475",100%
"1,350",Justice for All with Judge Cristina Perez: Credit Repair & No Broken Glass Permission,"$230,030",-,-,"$230,030",100%
"1,351",Sundown,"$229,963",-,-,"$229,963",100%
"1,352",Fourth Place,"$229,510",-,-,"$229,510",100%
"1,353",Geuk-jang-pan Peu-ri-pa-ra Mo-du Mo-yeo-ra! Peu-ri-jeum Tu-eo-jeu,"$228,903",-,-,"$228,903",100%
"1,354",The Taming of the Shrew - Bolshoi 2016,"$228,755",-,-,"$228,755",100%
"1,355",I Am Wrath,"$228,631",-,-,"$228,631",100%
"1,356",Mon maître d'école,"$227,808",-,-,"$227,808",100%
"1,357","I, Olga Hepnarova","$226,645",-,-,"$226,645",100%
"1,358",Magikos kathreftis,"$226,218",-,-,"$226,218",100%
"1,359",The Great Emperor,"$225,876",-,-,"$225,876",100%
"1,360",Sevkat Yerimdar 2: Bizde Sakat Çok,"$225,471",-,-,"$225,471",100%
"1,361",Onna Ga Nemurutoki,"$224,566",-,-,"$224,566",100%
"1,362",Vientos de la Habana,"$224,540",-,-,"$224,540",100%
"1,363",Tampopo,"$224,097","$224,097",100%,-,-
"1,364",Spirit of the Game,"$222,565","$222,565",100%,-,-
"1,365",United States of Love,"$222,482",-,-,"$222,482",100%
"1,366",Daegyeol,"$220,234",-,-,"$220,234",100%
"1,367",Bobby Sands: 66 Days,"$219,765",-,-,"$219,765",100%
"1,368",The Metropolitan Opera HD Live: Puccini: Turandot,"$219,619","$172,627",78.6%,"$46,992",21.4%
"1,369",Space Dogs: Adventure to the Moon 2016 Re-release,"$219,459",-,-,"$219,459",100%
"1,370",Flora and Fauna's War,"$218,568",-,-,"$218,568",100%
"1,371",Complete Unknown,"$217,473","$191,761",88.2%,"$25,712",11.8%
"1,372",Nozokime,"$216,526",-,-,"$216,526",100%
"1,373",Nankou in 1937,"$215,872",-,-,"$215,872",100%
"1,374",Stop Me Here,"$213,835",-,-,"$213,835",100%
"1,375",A Bite of China: Celebrating the Chinese New Year,"$212,418",-,-,"$212,418",100%
"1,376",Fatima,"$212,228","$50,105",23.6%,"$162,123",76.4%
"1,377",Donnie Darko 2016 Re-release,"$212,034","$207,971",98.1%,"$4,063",1.9%
"1,378",Waterboys,"$211,834",-,-,"$211,834",100%
"1,379",Chasing Asylum,"$211,664",-,-,"$211,664",100%
"1,380",L'ami,"$211,613",-,-,"$211,613",100%
"1,381",The Possession Experiment,"$210,979",-,-,"$210,979",100%
"1,382",Maikäfer flieg,"$210,865",-,-,"$210,865",100%
"1,383",The Death of Louis XIV,"$209,715","$43,635",20.8%,"$166,080",79.2%
"1,384",Trick,"$209,686",-,-,"$209,686",100%
"1,385",SEED: The Untold Story,"$209,580","$207,825",99.2%,"$1,755",0.8%
"1,386",31st October,"$209,472",-,-,"$209,472",100%
"1,387",Strangled,"$207,856",-,-,"$207,856",100%
"1,388",Jou Romeo,"$206,112",-,-,"$206,112",100%
"1,389",Don't Call Me Son,"$205,987","$11,678",5.7%,"$194,309",94.3%
"1,390",King of the Belgians,"$205,785",-,-,"$205,785",100%
"1,391",Poveda,"$204,889",-,-,"$204,889",100%
"1,392",Fiore,"$204,185",-,-,"$204,185",100%
"1,393",Just the 3 of Us,"$204,135",-,-,"$204,135",100%
"1,394",Michael Buble: Tour Stop 148,"$203,597",-,-,"$203,597",100%
"1,395",The Nightmare Before Christmas 2016 Re-release,"$201,941",-,-,"$201,941",100%
"1,396","Hieronymus Bosch, Touched by the Devil","$201,907","$172,533",85.5%,"$29,374",14.5%
"1,397",White Girl,"$200,242","$200,242",100%,-,-
"1,398",Nikka Zaildar,"$199,935",-,-,"$199,935",100%
"1,399",The Fallen Idol 2016 Re-release,"$199,619","$199,619",100%,-,-
"1,400",Easy Life,"$198,053",-,-,"$198,053",100%
"1,401",Geuk-jang-pan Kko-ma-beo-seu Ta-yo-ui E-i-seu Gu-chul-jak-jeon,"$196,828",-,-,"$196,828",100%
"1,402",The Unmarried Wife,"$196,506",-,-,"$196,506",100%
"1,403",La pièce,"$195,982",-,-,"$195,982",100%
"1,404",Viral 2016 Re-release,"$194,341",-,-,"$194,341",100%
"1,405",Chalk N Duster,"$193,292",-,-,"$193,292",100%
"1,406",The Legend of Michael Mishra,"$191,670",-,-,"$191,670",100%
"1,407",Remo,"$191,459",-,-,"$191,459",100%
"1,408",Digimon Adventure tri. Part 1: Reunion Domestic Release,"$190,581","$190,581",100%,-,-
"1,409",Force 2,"$189,742",-,-,"$189,742",100%
"1,410",This Is Life,"$188,556",-,-,"$188,556",100%
"1,411",Music and Dream,"$187,886",-,-,"$187,886",100%
"1,412",Singam 3,"$186,138",-,-,"$186,138",100%
"1,413",Who Is Crying at Midnight,"$185,379",-,-,"$185,379",100%
"1,414",The Diabolical 2016 Re-release,"$185,199",-,-,"$185,199",100%
"1,415",A Bride for Rip Van Winkle,"$184,727",-,-,"$184,727",100%
"1,416",Manhattan Night,"$184,656",-,-,"$184,656",100%
"1,417",Dog Eat Dog,"$184,404",-,-,"$184,404",100%
"1,418",The Masked Saint,"$182,695","$182,695",100%,-,-
"1,419",Flowers of Evil,"$181,686",-,-,"$181,686",100%
"1,420",Pink,"$180,180",-,-,"$180,180",100%
"1,421",Seytan Tüyü,"$179,842",-,-,"$179,842",100%
"1,422",#Selfieparty,"$179,458",-,-,"$179,458",100%
"1,423",Dizlayk,"$178,210",-,-,"$178,210",100%
"1,424",Letters from War,"$177,388",-,-,"$177,388",100%
"1,425",Grand Father,"$176,791",-,-,"$176,791",100%
"1,426",Vigilante Diaries,"$176,777","$1,991",1.1%,"$174,786",98.9%
"1,427",With or Without You 2016 Re-release,"$175,041",-,-,"$175,041",100%
"1,428",7:19,"$173,756",-,-,"$173,756",100%
"1,429",Neon Bull,"$173,219","$26,734",15.4%,"$146,485",84.6%
"1,430",Xiaoming and His Friends,"$172,299",-,-,"$172,299",100%
"1,431",Sy klink soos lente,"$172,029",-,-,"$172,029",100%
"1,432",Minuscule: Valley of the Lost Ants 2016 Re-release,"$171,900",-,-,"$171,900",100%
"1,433",Criminal Activities,"$171,494",-,-,"$171,494",100%
"1,434",Apparition Hill,"$170,457","$170,457",100%,-,-
"1,435",The Fits,"$169,236","$166,425",98.3%,"$2,811",1.7%
"1,436",De Palma,"$168,045","$165,237",98.3%,"$2,808",1.7%
"1,437",Pericle,"$167,439",-,-,"$167,439",100%
"1,438",Juvenile Advisor of Dayu Treasure,"$167,170",-,-,"$167,170",100%
"1,439",Man Down,"$167,085",-,-,"$167,085",100%
"1,440",Love Without Rules,"$166,858",-,-,"$166,858",100%
"1,441",O Amor É Lindo... Porque Sim!,"$165,854",-,-,"$165,854",100%
"1,442",My Internship in Canada,"$165,801",-,-,"$165,801",100%
"1,443",The House,"$164,772",-,-,"$164,772",100%
"1,444",Star Ant: Global Adventure,"$164,460",-,-,"$164,460",100%
"1,445",The Neighbor,"$164,348",-,-,"$164,348",100%
"1,446",Luk Thung Signature,"$164,238",-,-,"$164,238",100%
"1,447",Seni Seven Ölsün,"$163,629",-,-,"$163,629",100%
"1,448",Cinema Kabuki: Kisen/Bo Shibari,"$162,922",-,-,"$162,922",100%
"1,449",Barry Lyndon 2016 Re-release,"$162,407",-,-,"$162,407",100%
"1,450",Zkáza krásou,"$161,334",-,-,"$161,334",100%
